Date,ID,Return
2013-12-12,BBG000B9WH86,0.0032119914346895317
2013-12-12,BBG000B9XRY4,-0.001460738207211154
2013-12-12,BBG000B9ZXB4,-0.007927829414980825
2013-12-12,BBG000BB03M1,-0.017290322580645223
2013-12-12,BBG000BB07P9,0.004884004884004867
2013-12-12,BBG000BB1TH9,-0.009921947347532822
2013-12-12,BBG000BB29X4,0.00022958814516993442
2013-12-12,BBG000BB5006,-0.011896046852122977
2013-12-12,BBG000BB5373,0.010856453558504509
2013-12-12,BBG000BB5BF6,0.00884760008847607
2013-12-12,BBG000BB6G37,-0.011506061228683029
2013-12-12,BBG000BB6KF5,-0.004666537040637908
2013-12-12,BBG000BB6M98,0.0018674136321195078
2013-12-12,BBG000BB6WG8,-0.026852073843202984
2013-12-12,BBG000BB9KF2,0.002402795980777528
2013-12-12,BBG000BBBNC6,-0.001217285453438799
2013-12-12,BBG000BBCDZ2,0.007841706938998882
2013-12-12,BBG000BBCQD7,-0.008336564559906834
2013-12-12,BBG000BBD070,-0.0048137826197111044
2013-12-12,BBG000BBDV81,-0.0027807486631016287
2013-12-12,BBG000BBDZG3,0.014784394250513255
2013-12-12,BBG000BBGGQ1,-0.0034752389226757607
2013-12-12,BBG000BBJQV0,-0.0194678780012979
2013-12-12,BBG000BBLK04,-0.005141388174807249
2013-12-12,BBG000BBMSJ6,-0.0003215434083601032
2013-12-12,BBG000BBNYF6,-0.0017485914124732993
2013-12-12,BBG000BBPFB9,-0.006535947712418277
2013-12-12,BBG000BBS2Y0,-0.004245908889871752
2013-12-12,BBG000BBVJZ8,-0.0025180459963067836
2013-12-12,BBG000BC15S7,0.0018348623853210455
2013-12-12,BBG000BC2C10,-0.0045128442490164344
2013-12-12,BBG000BC40Y8,0.0009570522789807967
2013-12-12,BBG000BC4JJ4,0.0060844332116447575
2013-12-12,BBG000BC9938,0.007710280373831813
2013-12-12,BBG000BCBCM7,-0.023299748110831242
2013-12-12,BBG000BCG930,-0.0064971434972554976
2013-12-12,BBG000BCGY17,-0.004350405378683031
2013-12-12,BBG000BCJ161,0.18954623779437108
2013-12-12,BBG000BCNYT9,-0.012918379330593255
2013-12-12,BBG000BCQZS4,-0.007151370679380431
2013-12-12,BBG000BCSST7,0.0030175015087507973
2013-12-12,BBG000BCTLF6,0.0
2013-12-12,BBG000BCTQ65,0.006521739130434856
2013-12-12,BBG000BCVJ77,-0.00627146483500074
2013-12-12,BBG000BCVMH9,0.0019334622308153637
2013-12-12,BBG000BCWCG1,-0.006911873611453956
2013-12-12,BBG000BCYP43,-0.010069598696875515
2013-12-12,BBG000BCZYD3,-0.0060583112457403
2013-12-12,BBG000BD0TF8,-0.0014875418371143034
2013-12-12,BBG000BD3LM4,-0.009824561403508847
2013-12-12,BBG000BD4VG8,0.011250953470633318
2013-12-12,BBG000BD8PN9,0.0
2013-12-12,BBG000BDDN94,0.011422845691382744
2013-12-12,BBG000BDXGP9,-0.011377613776137885
2013-12-12,BBG000BDY3Y7,-0.014850239114019614
2013-12-12,BBG000BF0K17,0.0034005628517823627
2013-12-12,BBG000BF1R66,-0.006314212328767166
2013-12-12,BBG000BF5RY1,-0.02432625804912969
2013-12-12,BBG000BF6LY3,-0.0011305822498586249
2013-12-12,BBG000BFC8J2,-0.0031918096958747366
2013-12-12,BBG000BFDLV8,-0.010439560439560402
2013-12-12,BBG000BFDXW1,-0.012552301255230103
2013-12-12,BBG000BFL116,0.0035055350553505615
2013-12-12,BBG000BFMBQ6,-0.00998472923763638
2013-12-12,BBG000BFNR17,0.009314731226918394
2013-12-12,BBG000BFQYY3,-0.014936864798275384
2013-12-12,BBG000BFRF55,-0.009162848812994673
2013-12-12,BBG000BFS7D3,-0.013636363636363558
2013-12-12,BBG000BFT2L4,0.00020550760378146293
2013-12-12,BBG000BFTJ91,0.0021222410865875396
2013-12-12,BBG000BFV115,0.007316468253968145
2013-12-12,BBG000BFVXX0,0.006546014632268227
2013-12-12,BBG000BFWKC0,-0.0037047076895274644
2013-12-12,BBG000BFXHL6,-0.012404149751917282
2013-12-12,BBG000BG09F5,0.006434316353887359
2013-12-12,BBG000BG14P4,-0.01774108554365006
2013-12-12,BBG000BGD7W6,0.00021734405564011183
2013-12-12,BBG000BGJRC8,-0.00255941499085921
2013-12-12,BBG000BGKHZ3,0.0026647717178893693
2013-12-12,BBG000BGKTF9,-0.005288060116893867
2013-12-12,BBG000BGLRN3,0.0016281341582546904
2013-12-12,BBG000BGPTV6,-0.008571865911526144
