Date,ID,Return
2014-05-29,BBG000B9WH86,0.015706806282722585
2014-05-29,BBG000B9X8C0,-0.006891271056661652
2014-05-29,BBG000B9XRY4,0.018220861845162695
2014-05-29,BBG000B9ZXB4,-0.001764557600201666
2014-05-29,BBG000BB03M1,0.013316892725030893
2014-05-29,BBG000BB07P9,0.005098789037603524
2014-05-29,BBG000BB1TH9,0.0035837536501193146
2014-05-29,BBG000BB29X4,0.00013269639065804917
2014-05-29,BBG000BB5006,0.009407772979642237
2014-05-29,BBG000BB5373,0.010081915563957322
2014-05-29,BBG000BB5BF6,-0.0010468463752942858
2014-05-29,BBG000BB6G37,-0.003622497616777909
2014-05-29,BBG000BB6KF5,-0.003724759851009507
2014-05-29,BBG000BB6M98,-0.0047562425683710385
2014-05-29,BBG000BB6WG8,0.007902461052156307
2014-05-29,BBG000BB9KF2,-0.002833396297695523
2014-05-29,BBG000BBB3K1,0.020719178082191814
2014-05-29,BBG000BBBNC6,0.008039376538145904
2014-05-29,BBG000BBCDZ2,-0.006356281987782819
2014-05-29,BBG000BBCQD7,-0.0194508009153318
2014-05-29,BBG000BBD070,0.006891185950872458
2014-05-29,BBG000BBDV81,0.0012269938650306678
2014-05-29,BBG000BBDZG3,0.01308900523560208
2014-05-29,BBG000BBGGQ1,0.01705871790267577
2014-05-29,BBG000BBJQV0,-0.0015806111696523573
2014-05-29,BBG000BBL0Y1,0.0
2014-05-29,BBG000BBMSJ6,0.0
2014-05-29,BBG000BBPFB9,-0.012658227848101222
2014-05-29,BBG000BBS2Y0,0.0028529437192010842
2014-05-29,BBG000BBVJZ8,0.006127450980392135
2014-05-29,BBG000BC15S7,0.0076301615798923805
2014-05-29,BBG000BC2C10,0.014167393199651102
2014-05-29,BBG000BC40Y8,0.012843137254902048
2014-05-29,BBG000BC4JJ4,0.016144028399966315
2014-05-29,BBG000BC9938,0.027179006560449803
2014-05-29,BBG000BCBCM7,0.002645502645502562
2014-05-29,BBG000BCG930,0.0062106043752316875
2014-05-29,BBG000BCGY17,0.023619371282922685
2014-05-29,BBG000BCQZS4,0.0024159894575006557
2014-05-29,BBG000BCSST7,0.00602992630090049
