Date,ID,Return
2010-01-13,BBG000B9WH86,0.029639175257732076
2010-01-13,BBG000B9WJ73,0.013372956909361022
2010-01-13,BBG000B9XRY4,0.01410552667051812
2010-01-13,BBG000B9XYV2,0.02117863720073676
2010-01-13,BBG000B9YJ35,0.015801354401805856
2010-01-13,BBG000B9ZXB4,0.00949413116992881
2010-01-13,BBG000BB07P9,0.009925558312655403
2010-01-13,BBG000BB1TH9,0.006514657980456029
2010-01-13,BBG000BB29X4,0.008918362680082392
2010-01-13,BBG000BB2DM7,0.01597603594608099
2010-01-13,BBG000BB2KW0,0.005029337803855949
2010-01-13,BBG000BB5006,0.01738642736960183
2010-01-13,BBG000BB5373,0.014105793450881476
2010-01-13,BBG000BB5792,0.03389170237631456
2010-01-13,BBG000BB5BF6,0.000962927298988836
2010-01-13,BBG000BB6G37,-0.0003332222592469236
2010-01-13,BBG000BB6KF5,-0.015320695923136785
2010-01-13,BBG000BB6M98,0.005784061696658238
2010-01-13,BBG000BB6WG8,0.004258106780216098
2010-01-13,BBG000BB9KF2,0.012352610892756966
2010-01-13,BBG000BBBNC6,0.01090188305252715
2010-01-13,BBG000BBBP59,0.01272926361894311
2010-01-13,BBG000BBCDZ2,0.004769805060141019
2010-01-13,BBG000BBCQD7,0.004363001745200545
2010-01-13,BBG000BBD070,0.006556852710698724
2010-01-13,BBG000BBDV81,0.03347457627118633
2010-01-13,BBG000BBDZG3,0.02108222066057608
2010-01-13,BBG000BBGGQ1,-0.008237232289950769
2010-01-13,BBG000BBJQV0,0.013582342954159499
2010-01-13,BBG000BBL8V7,0.0019426906265176402
2010-01-13,BBG000BBMSJ6,0.01188299817184646
2010-01-13,BBG000BBMT95,0.0
2010-01-13,BBG000BBNYF6,0.006788665879574829
2010-01-13,BBG000BBPFB9,0.004929577464788837
2010-01-13,BBG000BBQCY0,0.05780346820809257
2010-01-13,BBG000BBS2Y0,0.008923790826343092
2010-01-13,BBG000BBVCN6,-0.002659312518467405
2010-01-13,BBG000BBVJZ8,0.011861436851327678
2010-01-13,BBG000BBVK30,0.035851472471190915
2010-01-13,BBG000BBXLW4,-0.0044999999999999485
2010-01-13,BBG000BC15S7,0.0018425901553038582
2010-01-13,BBG000BC2C10,0.014531294519897209
2010-01-13,BBG000BC40Y8,0.03632678515746801
2010-01-13,BBG000BC4JJ4,0.009965969859017987
2010-01-13,BBG000BC9938,0.004198895027624161
2010-01-13,BBG000BCBCM7,0.012794882047181044
2010-01-13,BBG000BCG930,0.023794516230696505
2010-01-13,BBG000BCGY17,-0.00025733401955718715
2010-01-13,BBG000BCNYT9,-0.005595275101026087
2010-01-13,BBG000BCQZS4,0.0030937648738695867
2010-01-13,BBG000BCSST7,0.012080092669203957
2010-01-13,BBG000BCTLF6,0.015892420537897634
2010-01-13,BBG000BCTQ65,0.015536723163841915
2010-01-13,BBG000BCVJ77,0.01020749665327969
2010-01-13,BBG000BCWCG1,0.011971472236372849
2010-01-13,BBG000BCYP43,0.026969922943077318
2010-01-13,BBG000BCZYD3,0.003236245954692407
2010-01-13,BBG000BD0TF8,0.006492335437330965
2010-01-13,BBG000BD4VG8,0.018376722817764035
2010-01-13,BBG000BD8PN9,0.007567939456484263
2010-01-13,BBG000BDG1Y1,0.0144340339326412
2010-01-13,BBG000BDWKC5,0.018021978021978136
2010-01-13,BBG000BDXGP9,0.006339814032121804
2010-01-13,BBG000BF0K17,0.0014460154241642265
2010-01-13,BBG000BF1R66,0.0074596774193547155
2010-01-13,BBG000BF2KK4,0.00046232085067043904
2010-01-13,BBG000BF6756,0.005795981452859422
2010-01-13,BBG000BF8TF5,0.017656500802568198
2010-01-13,BBG000BFC8J2,0.012107387260922975
2010-01-13,BBG000BFDLV8,0.015283842794759916
2010-01-13,BBG000BFDXW1,0.0296864576384257
2010-01-13,BBG000BFJ645,0.00280636108512633
2010-01-13,BBG000BFL116,-0.006467137915475929
2010-01-13,BBG000BFMBQ6,-0.0024630541871920597
2010-01-13,BBG000BFNR17,-0.00030012004801915904
2010-01-13,BBG000BFQYY3,0.00470996529499268
2010-01-13,BBG000BFRF55,0.026074840764331197
2010-01-13,BBG000BFS7D3,0.00813934559661389
2010-01-13,BBG000BFT2L4,0.015748031496062742
2010-01-13,BBG000BFTJ91,0.01645569620253151
2010-01-13,BBG000BFVXX0,0.007662835249041988
2010-01-13,BBG000BFWKC0,0.007682151002280646
2010-01-13,BBG000BFXHL6,0.0008001280204832373
2010-01-13,BBG000BG14P4,0.018125323666493998
2010-01-13,BBG000BG7986,0.020169541069862573
2010-01-13,BBG000BGD7W6,0.014059120403749015
2010-01-13,BBG000BGFLL5,0.012218403970981395
2010-01-13,BBG000BGJRC8,0.006113192664168876
2010-01-13,BBG000BGKHZ3,0.009098428453267138
2010-01-13,BBG000BGKTF9,0.006211180124223503
2010-01-13,BBG000BGLRN3,0.008259755055539886
2010-01-13,BBG000BGPTV6,-0.01068416119962512
2010-01-13,BBG000BGRKT6,0.008618734406894868
2010-01-13,BBG000BGRY34,0.012216924910607885
2010-01-13,BBG000BGVW60,0.005651168764448933
2010-01-13,BBG000BGXZB5,0.0125148986889152
2010-01-13,BBG000BGYWY6,0.0033462033462032803
2010-01-13,BBG000BH13K9,0.008823529411764675
2010-01-13,BBG000BH1NH9,0.015682174594877196
2010-01-13,BBG000BH23R1,0.0006640106241699861
2010-01-13,BBG000BH2JM1,0.011911207363291876
2010-01-13,BBG000BH3GZ2,0.0030742657232709636
2010-01-13,BBG000BH3JF8,0.0024781531237771937
2010-01-13,BBG000BH4R78,0.015249837767683294
2010-01-13,BBG000BH5DV1,0.01153106982703389
2010-01-13,BBG000BH5LT6,0.021616228799467896
2010-01-13,BBG000BHB3M6,0.009220636663007653
2010-01-13,BBG000BHBK84,-0.0035644847699286553
2010-01-13,BBG000BHCP19,0.008574490889603492
2010-01-13,BBG000BHGDH5,0.0023487962419259656
2010-01-13,BBG000BHKYH4,0.013568813267283986
2010-01-13,BBG000BHLYP4,0.00309787532513095
2010-01-13,BBG000BHLYS1,0.007653619068445305
2010-01-13,BBG000BHQ1H0,-0.004158349966733255
2010-01-13,BBG000BHSKN9,-0.0057410919929548054
2010-01-13,BBG000BHVJJ3,0.0074413279908416285
2010-01-13,BBG000BHX7N2,0.0006743088334457692
2010-01-13,BBG000BJ3PD2,0.01026543481448905
2010-01-13,BBG000BJ5GK2,0.009278051609161952
2010-01-13,BBG000BJ81C1,0.0034800409416582134
2010-01-13,BBG000BJ98Z0,0.06289542240416846
2010-01-13,BBG000BJDB15,0.018080843928310886
2010-01-13,BBG000BJDPC2,0.0009907529722588126
