Date,market_ret
2010-10-06,-0.003427424175937385
2010-10-07,-0.000949885118179488
2010-10-08,0.010300472653622252
2010-10-11,0.00097525739538905
2010-10-12,0.005575674680559738
2010-10-13,0.007149294131776341
2010-10-14,-0.004803707311698983
2010-10-15,0.003908941787080542
2010-10-18,0.0050190067963358734
2010-10-19,-0.018497153857170448
2010-10-20,0.011346847021825868
2010-10-21,0.0006326693532570548
2010-10-22,0.0035759201026358714
2010-10-25,0.0037678324107312863
2010-10-26,0.0018701315581576693
2010-10-27,0.0006147423291859199
2010-10-28,0.0009352432572447365
2010-10-29,0.001216769171478503
2010-11-01,0.0008197329106989304
2010-11-02,0.008963065634449503
2010-11-03,0.005158552252539478
2010-11-04,0.021168980140685124
2010-11-05,0.004733131701943991
2010-11-08,0.0015898687337326822
2010-11-09,-0.00832838994499428
2010-11-10,0.006606151124072779
2010-11-11,-0.0033462407965407005
2010-11-12,-0.014960991292793848
2010-11-15,-0.00250694604997969
2010-11-16,-0.016960180220733926
2010-11-17,0.0006392436516160754
2010-11-18,0.016877801162043595
2010-11-19,0.0053367127472937325
2010-11-22,0.0023589152909722633
2010-11-23,-0.014829687544293362
2010-11-24,0.017236110361331956
2010-11-26,-0.00749896311282875
2010-11-29,0.0008175142278723503
2010-11-30,-0.0062213860570111594
2010-12-01,0.022072608371219635
2010-12-02,0.013169665486477517
2010-12-03,0.004388455670239159
2010-12-06,0.0013156251952270964
2010-12-07,-0.0018737463480194506
2010-12-08,0.0033406260871497603
2010-12-09,0.004783154867160225
2010-12-10,0.0060877472532313934
2010-12-13,-0.00202863027221683
2010-12-14,-0.0021450586707652103
2010-12-15,-0.005924467734223362
2010-12-16,0.0074290557835544275
2010-12-17,0.0021388538899742566
2010-12-20,0.0034670120630394797
2010-12-21,0.00816285023740726
2010-12-22,0.002033596400131119
2010-12-23,-0.0016759367609146592
2010-12-27,0.0001549795626764673
2010-12-28,0.0003672799056436979
2010-12-29,0.0024970863628954675
2010-12-30,-0.0010453407894017981
2010-12-31,0.0003139805357327233
2011-01-03,0.012879522854109473
2011-01-04,-0.0018699436472421162
2011-01-05,0.007290441721040308
2011-01-06,-0.0016570777039111833
2011-01-07,-0.00012755206276870943
2011-01-10,0.0012110176234052675
2011-01-11,0.004671619014819864
2011-01-12,0.009060781810197349
2011-01-13,-0.0026051523659225573
2011-01-14,0.00755028316214102
2011-01-18,0.0018683308897582793
2011-01-19,-0.015325329909393802
2011-01-20,-0.004510211514614213
2011-01-21,-0.0010438756691638323
2011-01-24,0.006633939310371087
2011-01-25,-0.0014689078969375158
2011-01-26,0.009187169380499629
2011-01-27,0.00451363716549962
2011-01-28,-0.018531069515134436
2011-01-31,0.007711471080888957
2011-02-01,0.018718402641605545
2011-02-02,-0.001329431395848679
2011-02-03,0.00516931018339624
2011-02-04,0.002578811031531112
2011-02-07,0.006476015263092161
2011-02-08,0.005382645051957815
2011-02-09,-0.003487582670296568
2011-02-10,0.0019624719343393064
2011-02-11,0.00687831691970677
2011-02-14,0.005594388720593689
2011-02-15,-0.0040578362583294
2011-02-16,0.0076705546155803345
2011-02-17,0.003502319930789119
2011-02-18,-0.0018350452583540309
2011-02-22,-0.02602554454528122
2011-02-23,-0.006996370098016555
2011-02-24,0.0005076408234406419
2011-02-25,0.014067425871307873
2011-02-28,0.003771009479320449
2011-03-01,-0.016967844655309365
2011-03-02,0.0027505417198710985
2011-03-03,0.017198911512028552
2011-03-04,-0.005917740279871501
2011-03-07,-0.011721351304397304
2011-03-08,0.0069047016745483625
2011-03-09,-0.005217361944224792
2011-03-10,-0.020203939968443413
2011-03-11,0.009730318407782726
2011-03-14,-0.005410488116348002
2011-03-15,-0.009590917843220812
2011-03-16,-0.018983443456926593
2011-03-17,0.012480364530384043
2011-03-18,0.002010897010048752
2011-03-21,0.017313459781776255
2011-03-22,-0.003609514639965818
2011-03-23,0.005553911891438594
2011-03-24,0.012106571740452092
2011-03-25,0.003126352266484413
2011-03-28,-0.0037881307398951896
2011-03-29,0.008447166578973346
2011-03-30,0.007317113309232506
2011-03-31,-0.002043102662377403
2011-04-01,0.003557842136805275
2011-04-04,0.0009933112584354954
2011-04-05,0.0019052574166696734
2011-04-06,0.0006454277302506726
2011-04-07,-0.0015494025581906914
2011-04-08,-0.004191508615651439
2011-04-11,-0.006229459964797039
2011-04-12,-0.009205917837960915
2011-04-13,0.003480908595254107
2011-04-14,-0.0010134215423381733
2011-04-15,0.001164856921458721
2011-04-18,-0.010211842346598958
2011-04-19,0.007221299630771554
2011-04-20,0.016001507349086397
2011-04-21,0.007287586533357645
2011-04-25,-0.0012051894675932499
2011-04-26,0.00556472028471338
2011-04-27,0.00611273646811674
2011-04-28,0.0007024542842546265
2011-04-29,0.0030536313092656246
2011-05-02,-0.0041271206423117756
2011-05-03,-0.007565723206205927
2011-05-04,-0.007410425750040503
2011-05-05,-0.00790260399087201
2011-05-06,0.004358041279569607
2011-05-09,0.004384182823302627
2011-05-10,0.0072899903190474695
2011-05-11,-0.012886133826027523
2011-05-12,0.0032207146730247023
2011-05-13,-0.009986436018325454
2011-05-16,-0.009355500701396837
2011-05-17,0.00044332857130729286
2011-05-18,0.011680996270690771
2011-05-19,0.0015682151248688995
2011-05-20,-0.007164752389376184
2011-05-23,-0.012988000378244286
2011-05-24,-1.4315963015053976e-05
2011-05-25,0.006694159806627196
2011-05-26,0.005699135236898971
2011-05-27,0.006267034599727276
2011-05-31,0.010636539566860786
2011-06-01,-0.02468997438216567
2011-06-02,0.0007730108349455225
2011-06-03,-0.011062061335431618
2011-06-06,-0.015048458440129593
2011-06-07,-0.0011537364729360827
2011-06-08,-0.009538568199740607
2011-06-09,0.008034860836853536
2011-06-10,-0.014744154874828412
2011-06-13,-0.002908709524353416
2011-06-14,0.015748895963598856
2011-06-15,-0.018778633035084206
2011-06-16,-0.0038700608581210562
2011-06-17,-0.0009223474221534392
2011-06-20,0.003978395599818729
2011-06-21,0.022380521592225814
2011-06-22,-0.006471456471229663
2011-06-23,0.0025651817993544933
2011-06-24,-0.014005259732885925
2011-06-27,0.010035580407588203
2011-06-28,0.015858606107949213
2011-06-29,0.009636536334397722
2011-06-30,0.010811453042857716
2011-07-01,0.015374098957087393
2011-07-05,0.0024694468844844637
2011-07-06,-0.0005147083614833223
2011-07-07,0.013033496318684562
2011-07-08,-0.0065843783301260716
2011-07-11,-0.022658566832275486
2011-07-12,-0.004790223335144019
2011-07-13,0.006756544010596901
2011-07-14,-0.009266030674759534
2011-07-15,0.008938363132186206
2011-07-18,-0.008195886381699066
2011-07-19,0.017748971518966306
2011-07-20,-0.0004181340032138453
2011-07-21,0.010691799976655422
2011-07-22,0.004765201711312097
2011-07-25,-0.005578112341574011
2011-07-26,-0.0028262426809331858
2011-07-27,-0.02458607114242836
2011-07-28,-0.0030264289640554126
2011-07-29,-0.006093500088724686
2011-08-01,-0.003166054314820618
2011-08-02,-0.028661375853285077
2011-08-03,0.006344230379154876
2011-08-04,-0.057198386463014915
2011-08-05,-0.006178730749517512
2011-08-08,-0.07496354267980725
2011-08-09,0.05564034506826945
2011-08-10,-0.04069951341113825
2011-08-11,0.050388960786887024
2011-08-12,0.00661688894263757
2011-08-15,0.023649207778718262
2011-08-16,-0.014742397275796015
2011-08-17,-0.002838954519720362
2011-08-18,-0.052323165118602424
2011-08-19,-0.019004183689239753
2011-08-22,-0.0015548670486076597
2011-08-23,0.03864730504854164
2011-08-24,0.01384287685241599
2011-08-25,-0.013881260200876874
2011-08-26,0.021109634326641223
2011-08-29,0.0332062180372306
2011-08-30,0.0047145627065709895
2011-08-31,0.0038615813884911995
2011-09-01,-0.013152690144387564
2011-09-02,-0.028153923777463095
2011-09-06,-0.006855844599046265
2011-09-07,0.03304824975973814
2011-09-08,-0.011316238700838121
2011-09-09,-0.02745713056778815
2011-09-12,0.006886198178693981
2011-09-13,0.011680313177289806
2011-09-14,0.013417484906785229
2011-09-15,0.015083876287359129
2011-09-16,0.00258969104376124
2011-09-19,-0.010153731461086689
2011-09-20,-0.008415302136590452
2011-09-21,-0.031202080731680876
2011-09-22,-0.03939955818855114
2011-09-23,0.007201222578361876
2011-09-26,0.023761727421045636
2011-09-27,0.010292576561041522
2011-09-28,-0.025927770852251245
2011-09-29,0.0009534863261073105
2011-09-30,-0.02983739961771638
2011-10-03,-0.033767594878351063
2011-10-04,0.027564201755656832
2011-10-05,0.02522339055095868
2011-10-06,0.023497418768938735
2011-10-07,-0.013536449630110062
2011-10-10,0.0378900474215158
2011-10-11,0.0051899838193844245
2011-10-12,0.010285575316129324
2011-10-13,-0.0012056039162272204
2011-10-14,0.020262962386479202
2011-10-17,-0.022272343734565467
2011-10-18,0.02228050322885289
2011-10-19,-0.019805642330718264
2011-10-20,0.004129429432512761
2011-10-21,0.018286470432991857
2011-10-24,0.022123968297823402
2011-10-25,-0.025692559884900375
2011-10-26,0.010417380060006403
2011-10-27,0.04051490843995393
2011-10-28,0.004261357490903189
2011-10-31,-0.028772868306067383
2011-11-01,-0.03037276080571139
2011-11-02,0.018216626569549928
2011-11-03,0.021047965125837644
2011-11-04,-0.004702640773692097
2011-11-07,0.00484211061533353
2011-11-08,0.012194743494786107
2011-11-09,-0.04041742544423042
2011-11-10,0.004210231352450825
2011-11-11,0.021247114070366675
2011-11-14,-0.009652168793270174
2011-11-15,0.006390112912286119
2011-11-16,-0.01738397556623595
2011-11-17,-0.02268350476633641
2011-11-18,-0.0026500983854394126
2011-11-21,-0.02110115800625405
2011-11-22,-0.0044465185476297445
2011-11-23,-0.025703476506940492
2011-11-25,-0.005142613755824622
2011-11-28,0.0346850115659799
2011-11-29,-0.00062724599496009
2011-11-30,0.04778450774669979
2011-12-01,0.00033881923532042707
2011-12-02,0.0009209126499291364
2011-12-05,0.012429954905164384
2011-12-06,-0.0013309410175723266
2011-12-07,0.0014609072029796422
2011-12-08,-0.025082587244299764
2011-12-09,0.01804854885193251
2011-12-12,-0.017949050766776452
2011-12-13,-0.014830213043411027
2011-12-14,-0.016199887222282335
2011-12-15,0.0005510180165575602
2011-12-16,0.004531617262799361
2011-12-19,-0.015965533998561925
2011-12-20,0.03369898482738793
2011-12-21,0.00047174366276504917
2011-12-22,0.012632290245705297
2011-12-23,0.00816318520560624
2011-12-27,-0.0011404886869812157
2011-12-28,-0.01572811010890341
2011-12-29,0.011220992548960891
2011-12-30,-0.0027307448639906297
2012-01-03,0.022033286556184434
2012-01-04,0.0017227915562334245
2012-01-05,0.005217431665341548
2012-01-06,-0.0014302941146274602
2012-01-09,0.003962076148372048
2012-01-10,0.012608960008884007
2012-01-11,0.0025486290223608707
2012-01-12,0.003545120504309132
2012-01-13,-0.0069365820508265705
2012-01-17,0.0026231697092263624
2012-01-18,0.016638665081334627
2012-01-19,0.007338809006207446
2012-01-20,-0.0015107599899299455
2012-01-23,0.0018343150025945875
2012-01-24,0.00013885446410533838
2012-01-25,0.012616237418528872
2012-01-26,-0.005870444436119066
2012-01-27,0.003532454288964668
2012-01-30,-0.0036089258643058073
2012-01-31,-8.628809913562751e-05
2012-02-01,0.010870708432760952
2012-02-02,0.004369409282030361
2012-02-03,0.017341988598164784
2012-02-06,0.0005341265155295382
2012-02-07,0.00040387872829815034
2012-02-08,0.0038464736004364146
2012-02-09,0.002672645617213111
2012-02-10,-0.0085537567413875
2012-02-13,0.007065044082402864
2012-02-14,-0.0013649874378366743
2012-02-15,-0.004679608049128063
2012-02-16,0.013744472912378685
2012-02-17,0.0012037193200631633
2012-02-21,0.0007848198706648747
2012-02-22,-0.004185053513512181
2012-02-23,0.0048048091441811385
2012-02-24,0.0009043487272201648
2012-02-27,0.0012949348503230376
2012-02-28,0.005434906569290962
2012-02-29,-0.006629535782763477
2012-03-01,0.008239846421950343
2012-03-02,-0.004005399991044056
2012-03-05,-0.0095392924699286
2012-03-06,-0.018299044177810603
2012-03-07,0.00947102257223076
2012-03-08,0.012642944968008938
2012-03-09,0.0041028670698424535
2012-03-12,-0.0031282203442614415
2012-03-13,0.021309258079272645
2012-03-14,-0.0022315304359985643
2012-03-15,0.008991546687839202
2012-03-16,0.003397175573765895
2012-03-19,0.004926181914930803
2012-03-20,-0.002864124651052421
2012-03-21,-0.0009404813936562885
2012-03-22,-0.009715864486776868
2012-03-23,0.004323132563621325
2012-03-26,0.013630153086847703
2012-03-27,-0.0037693749877060396
2012-03-28,-0.0067956331493987995
2012-03-29,-0.0024213281843396767
2012-03-30,0.002099698182779359
2012-04-02,0.010046358248352991
2012-04-03,-0.004009562911886056
2012-04-04,-0.013168639565641684
2012-04-05,9.268157467189769e-05
2012-04-09,-0.011003893286764882
2012-04-10,-0.019222269563133026
2012-04-11,0.00808343082927743
2012-04-12,0.017501893979646514
2012-04-13,-0.01573901932875644
2012-04-16,-0.006929114952071869
2012-04-17,0.01954960874488053
2012-04-18,-0.003452829975594818
2012-04-19,-0.007761981613536268
2012-04-20,-0.005691134434755653
2012-04-23,-0.00885823189504592
2012-04-24,-0.000658878266085503
2012-04-25,0.023216485079408912
2012-04-26,0.006525467500658985
2012-04-27,0.0017624803809904842
2012-04-30,-0.00736772981254879
2012-05-01,0.005922638526529508
2012-05-02,-0.0026561116101657383
2012-05-03,-0.012758806846409777
2012-05-04,-0.019813013072204292
2012-05-07,0.0008845014576473606
2012-05-08,-0.007035255124504747
2012-05-09,-0.004146088308349364
2012-05-10,0.00012688803479434635
2012-05-11,-0.005117982971925438
2012-05-14,-0.013348327642008016
2012-05-15,-0.008858708262867368
2012-05-16,-0.007801922245716002
2012-05-17,-0.019436110755502424
2012-05-18,-0.00832669339672317
2012-05-21,0.024477849784225583
2012-05-22,-0.0012182149638193958
2012-05-23,0.007747719509391684
2012-05-24,-0.0026525810294437033
2012-05-25,-0.0012883040892417259
2012-05-29,0.014176398612738896
2012-05-30,-0.015251517862593626
2012-05-31,-0.004342938422034895
2012-06-01,-0.02852213623008345
2012-06-04,-0.0009349144458816589
2012-06-05,0.009500284342484183
2012-06-06,0.02425837371218088
2012-06-07,-0.002871552046889454
2012-06-08,0.009042582444868068
2012-06-11,-0.018082040949496416
2012-06-12,0.013384605064829599
2012-06-13,-0.008905684275972865
2012-06-14,0.008658002608083812
2012-06-15,0.0125091324789033
2012-06-18,0.0034846133404596736
2012-06-19,0.01346835652897447
2012-06-20,-0.000948621765492231
2012-06-21,-0.02674262218363225
2012-06-22,0.008115660347521824
2012-06-25,-0.01938499526364591
2012-06-26,0.005153490396876667
2012-06-27,0.009701676649522616
2012-06-28,-0.00417409471266519
2012-06-29,0.027365557342309926
2012-07-02,0.0021673213496176116
2012-07-03,0.0160186509782843
2012-07-05,-0.002325246826685039
2012-07-06,-0.011288475641294085
2012-07-09,-0.003189736116363992
2012-07-10,-0.011861546687526574
2012-07-11,-0.001393851466190265
2012-07-12,-0.006265480820972175
2012-07-13,0.017055112542577175
2012-07-16,-0.0039132845595116535
2012-07-17,0.006423300697637334
2012-07-18,0.007667000607215054
2012-07-19,0.005310293919907296
2012-07-20,-0.011448548072949104
2012-07-23,-0.009097408526820526
2012-07-24,-0.010511151906756925
2012-07-25,-0.00317691726081338
2012-07-26,0.016780370507012275
2012-07-27,0.02139942762037193
2012-07-30,-0.0006474382612756632
2012-07-31,-0.004586194503324787
2012-08-01,-0.005044322348809883
2012-08-02,-0.00759955526616674
2012-08-03,0.02185580371164673
2012-08-06,0.006380234522962099
2012-08-07,0.009508817933530107
2012-08-08,0.0002409051339693653
2012-08-09,0.003003633128375732
2012-08-10,0.0017952492915280615
2012-08-13,-0.0009481144210945212
2012-08-14,-0.0008963389214407006
2012-08-15,0.0029194576486143973
2012-08-16,0.0094482399548908
2012-08-17,0.003070356064830633
2012-08-20,0.0018160664259590045
2012-08-21,-0.0024107711164911357
2012-08-22,0.002455914853271684
2012-08-23,-0.009018669316075385
2012-08-24,0.0058201705713199344
2012-08-27,-0.0004029378303639393
2012-08-28,-0.0007105545899905
2012-08-29,0.0011418220056168469
2012-08-30,-0.009706326682872723
2012-08-31,0.006109495925214384
2012-09-04,-0.0011165153088503821
2012-09-05,0.00014220700947107411
2012-09-06,0.022175935505196042
2012-09-07,0.00871115926452619
2012-09-10,-0.008404064685637504
2012-09-11,0.004728935722693562
2012-09-12,0.004127458105114875
2012-09-13,0.016888773812990858
2012-09-14,0.008251151441651214
2012-09-17,-0.004981206192830703
2012-09-18,-0.002006695819700898
2012-09-19,0.0028668928852413284
2012-09-20,-0.0028372149495264616
2012-09-21,-0.0002372723727943664
2012-09-24,-0.0063688824967293115
2012-09-25,-0.014016730494152497
2012-09-26,-0.006049692954987074
2012-09-27,0.01269498660266113
2012-09-28,-0.005734499320589103
2012-10-01,0.0015526800031713025
2012-10-02,0.001529665288086015
2012-10-03,0.003577874347579141
2012-10-04,0.008132685117272678
2012-10-05,-0.003238119645007923
2012-10-08,-0.0038499371780197377
2012-10-09,-0.00940781132197897
2012-10-10,-0.00599939422669058
2012-10-11,0.00172784639720924
2012-10-12,-0.0033562343802598974
2012-10-15,0.00848708677852792
2012-10-16,0.013082374435836132
2012-10-17,0.004660395720368707
2012-10-18,-0.005188174366437791
2012-10-19,-0.019111565521720397
2012-10-22,0.00415838660137724
2012-10-23,-0.014882704910957384
2012-10-24,-0.0019339943989444169
2012-10-25,0.0004058367178230502
2012-10-26,-0.0014496765734893693
2012-10-31,-0.00018591059433310344
2012-11-01,0.013363868292771043
2012-11-02,-0.012434763703310084
2012-11-05,0.00483725638300359
2012-11-06,0.008239125733703055
2012-11-07,-0.02578879311563256
2012-11-08,-0.015038118778398191
2012-11-09,0.0026094639820344622
2012-11-12,-0.00028375761281486
2012-11-13,-0.004244861843290667
2012-11-14,-0.013704975368503089
2012-11-15,-0.0033714821319662572
2012-11-16,0.005636963223039289
2012-11-19,0.026662173326959415
2012-11-20,-0.0009402594357786352
2012-11-21,0.00362728184527144
2012-11-23,0.013825354008744961
2012-11-26,0.0020847311408028458
2012-11-27,-0.005401097775001365
2012-11-28,0.007953875498928648
2012-11-29,0.005449195251367921
2012-11-30,-0.0007895562551655498
2012-12-03,-0.005054172727247896
2012-12-04,-0.0018550754446476868
2012-12-05,-0.0038677906816846556
2012-12-06,0.004930601099095372
2012-12-07,0.0008184153460992277
2012-12-10,0.0008150743668598296
2012-12-11,0.008913016469467114
2012-12-12,0.0012023242342705021
2012-12-13,-0.006272385028994786
2012-12-14,-0.006549604808917796
2012-12-17,0.012746201983061525
2012-12-18,0.01519263540293442
2012-12-19,-0.006658839464663173
2012-12-20,0.003389863707507338
2012-12-21,-0.010337204058320502
2012-12-24,-0.0018160194384700408
2012-12-26,-0.005088487661800222
2012-12-27,-0.0010104632381428935
2012-12-28,-0.010310707481134666
2012-12-31,0.022257593614882297
2013-01-02,0.02662051163433908
2013-01-03,-0.002873827138917396
2013-01-04,0.0038410253248723778
2013-01-07,-0.002680708694280423
2013-01-08,-0.002918711928673556
2013-01-09,0.0015674804703698939
2013-01-10,0.008617766002591617
2013-01-11,-0.0003668996870542999
2013-01-14,-0.004009694965303637
2013-01-15,-0.0008451963911210561
2013-01-16,0.003663880177711669
2013-01-17,0.004683192882376456
2013-01-18,0.0016270410699950099
2013-01-22,0.006622280660633797
2013-01-23,0.002747607670795125
2013-01-24,-0.008942272998668132
2013-01-25,0.004465663284140817
2013-01-28,-0.00010822029869119086
2013-01-29,0.0033639464620293796
2013-01-30,-0.002783170763527311
2013-01-31,-0.001437313529333268
2013-02-01,0.008037501152977246
2013-02-04,-0.01304706870765892
2013-02-05,0.013644895257522839
2013-02-06,0.0016887375297251954
2013-02-07,0.0010569180420378417
2013-02-08,0.006306572592040362
2013-02-11,-0.00025021676761840096
2013-02-12,-0.0007453930923246715
2013-02-13,0.0002208274494191515
2013-02-14,0.00254973589908614
2013-02-15,-0.003986430079945417
2013-02-19,0.006320805943449362
2013-02-20,-0.017488849109628016
2013-02-21,-0.008216666110456227
2013-02-22,0.008598639031813276
2013-02-25,-0.018770314733901765
2013-02-26,0.006900682467326717
2013-02-27,0.01189896260134785
2013-02-28,-0.0008902287435352824
2013-03-01,0.0005865754266102654
2013-03-04,0.0018275710021367177
2013-03-05,0.01055482213465104
2013-03-06,0.00257820497805816
2013-03-07,0.004333941171463273
2013-03-08,0.004724178081805453
2013-03-11,0.004445740033636182
2013-03-12,-0.0031905261247991337
2013-03-13,0.0015939760712080824
2013-03-14,0.005378876495782567
2013-03-15,-6.974151076959765e-05
2013-03-18,-0.00284920822059462
2013-03-19,-0.004217757343287077
2013-03-20,0.007286936865436101
2013-03-21,-0.00782894290744482
2013-03-22,0.006551369625802737
2013-03-25,-0.004013013276805713
2013-03-26,0.006983369630362784
2013-03-27,-0.00041867266881492177
2013-03-28,0.0017236775066938317
2013-04-01,-0.0077244839950863725
2013-04-02,0.00167174056070256
2013-04-03,-0.011374060938805346
2013-04-04,0.0038601231943918425
2013-04-05,-0.003442967104913725
2013-04-08,0.006703295526542287
2013-04-09,0.005167429692332393
2013-04-10,0.01227912185135142
2013-04-11,0.002771410489999972
2013-04-12,-0.004402380597086331
2013-04-15,-0.025981022766855908
2013-04-16,0.01466405868776348
2013-04-17,-0.018652408622373443
2013-04-18,-0.008790779558214558
2013-04-19,0.008350129591703647
2013-04-22,0.006628536309980821
2013-04-23,0.014263322001643979
2013-04-24,0.0043488778941888516
2013-04-25,0.005833180110946807
2013-04-26,-0.0013758757201135373
